YY,MM,Buoy44029_2m,Buoy44029_20m,Buoy44005,Buoy44013,Buoy44098,OISST,HRI_Tidbit,HRO_Tidbit,DB_Tidbit,SHI_Tidbit,SHO_Tidbit,godas_5,godas_15,godas_25
1994,10,NA,NA,11.750338951935484,NA,NA,13.085806477454401,NA,NA,NA,NA,NA,13.333184814453148,13.322503662109398,13.305718994140648
1994,11,NA,NA,10.367790679566667,NA,NA,10.596666685740153,NA,NA,NA,NA,NA,10.710137939453148,10.696405029296898,10.678094482421898
1994,12,NA,NA,8.546265749645162,NA,NA,7.945806503295898,NA,NA,NA,NA,NA,7.935998535156273,7.929895019531273,7.922265625000023
1994,2,NA,NA,NA,1.5114683039285715,NA,1.7435714304447174,NA,NA,NA,NA,NA,3.1293273925781477,3.1278015136718977,3.1293273925781477
1994,3,NA,NA,NA,2.068139337645161,NA,2.4164516118264965,NA,NA,NA,NA,NA,2.4838806152343977,2.4793029785156477,2.4731994628906477
1994,4,NA,NA,5.899172405315789,4.9765338123,NA,5.118333339691162,NA,NA,NA,NA,NA,3.6206909179687727,3.6054321289062727,3.6069580078125223
1994,5,NA,NA,7.231504207129032,8.691048903225806,NA,8.480645195130379,NA,NA,NA,NA,NA,6.669488525390648,6.378045654296898,5.958398437500023
1994,6,NA,NA,12.0027898616,13.449166656,NA,13.447999986012777,NA,NA,NA,NA,NA,11.273187255859398,10.026513671875025,6.510797119140648
1994,7,NA,NA,19.104872658064515,18.255343655806453,NA,18.17870964542512,NA,NA,NA,NA,NA,17.065606689453148,11.659265136718773,7.041802978515648
1994,8,NA,NA,19.479797616774192,17.444892467096775,NA,17.464515993672034,NA,NA,NA,NA,NA,18.098657226562523,15.298577880859398,12.136865234375025
1994,9,NA,NA,14.815053757,15.342855134785713,NA,15.603666718800863,NA,NA,NA,NA,NA,15.806726074218773,15.792993164062525,14.933892822265648
1995,1,NA,NA,6.096146244903226,NA,NA,5.093225871362994,NA,NA,NA,NA,NA,5.787500000000023,5.792077636718773,5.802758789062523
1995,10,NA,NA,13.236415164193549,NA,NA,13.402258073129962,NA,NA,NA,NA,NA,13.932885742187525,13.923730468750025,13.029534912109398
1995,11,NA,NA,10.031063876172414,8.894699167235295,NA,9.762666606903077,NA,NA,NA,NA,NA,10.626214599609398,10.621636962890648,10.626214599609398
1995,12,NA,NA,7.834725231774193,6.918335639064516,NA,6.749677427353397,NA,NA,NA,NA,NA,7.284417724609398,7.278314208984398,7.269158935546898
1995,2,NA,NA,3.9227049478214284,NA,NA,3.8878571731703624,NA,NA,NA,NA,NA,4.182214355468773,4.186791992187523,4.202050781250023
1995,3,NA,NA,3.5929949028387096,NA,NA,3.4948387145996094,NA,NA,NA,NA,NA,2.9141784667968977,2.8943420410156477,2.9828430175781477
1995,4,NA,NA,4.5700449012333335,NA,NA,4.252666687965393,NA,NA,NA,NA,NA,3.4848876953125227,3.4238525390625227,3.5993286132812727
1995,5,NA,NA,6.668688234,NA,NA,7.820322652016917,NA,NA,NA,NA,NA,6.164392089843773,5.865319824218773,5.483850097656273
1995,6,NA,NA,11.771632631500001,NA,NA,13.13633327484131,NA,NA,NA,NA,NA,11.601281738281273,8.624200439453148,6.989923095703148
1995,7,NA,NA,17.758604044545454,NA,NA,17.12290302399666,NA,NA,NA,NA,NA,16.726861572265648,11.654687500000025,9.434472656250025
1995,8,NA,NA,NA,NA,NA,18.6912901478429,NA,NA,NA,NA,NA,18.449639892578148,12.907464599609398,9.744226074218773
1995,9,NA,NA,14.699960431666666,NA,NA,16.623333358764647,NA,NA,NA,NA,NA,16.146997070312523,14.357080078125025,11.798120117187525
1996,1,NA,NA,5.347546947096774,4.143724016580645,NA,4.255806484530049,NA,NA,NA,NA,NA,4.693414306640648,4.693414306640648,4.694940185546898
1996,10,NA,NA,NA,12.584523815483871,NA,12.820967797310121,NA,NA,NA,NA,NA,11.730981445312525,11.732507324218773,11.430383300781273
1996,11,NA,NA,NA,9.800264993999999,NA,9.920333353678386,NA,9.433973765432098,8.971592261904762,9.128080357142856,NA,9.121636962890648,9.123162841796898,9.129266357421898
1996,12,NA,NA,6.077777743,7.179178417774193,NA,7.316451626439248,NA,7.295940860215054,6.720658602150538,6.78625,NA,7.072320556640648,7.064691162109398,7.096734619140648
1996,2,NA,NA,2.84867567262069,2.289370648896552,NA,2.477586195386689,NA,NA,NA,NA,NA,3.3948608398437727,3.3994384765625227,3.4055419921875227
1996,3,NA,NA,3.137798026419355,2.604439467580645,NA,2.5341935619231193,NA,NA,NA,NA,NA,2.9294372558593977,2.9324890136718977,2.9324890136718977
1996,4,NA,NA,3.8818780237333335,4.631346626133333,NA,4.813000003496805,NA,NA,NA,NA,NA,3.6435791015625223,3.6206909179687727,3.5520263671875227
1996,5,NA,NA,6.991976911806452,9.407143348451614,NA,9.438387055550852,NA,NA,NA,NA,NA,7.864282226562523,6.587091064453148,5.152703857421898
1996,6,NA,NA,11.3481790748,15.604628254666666,NA,15.33799991607666,NA,NA,NA,NA,NA,13.484277343750025,8.344964599609398,5.251885986328148
1996,7,NA,NA,14.408350857096774,16.28638059645161,NA,16.398709727871804,NA,NA,NA,NA,NA,14.209069824218773,8.897332763671898,5.605920410156273
1996,8,NA,NA,15.985715230740741,18.34821939967742,NA,18.18774192563949,NA,NA,NA,NA,NA,17.070184326171898,11.170953369140648,7.241693115234398
1996,9,NA,NA,NA,16.266594167666668,NA,16.150000127156577,NA,NA,NA,NA,NA,14.900323486328148,14.233483886718773,9.880029296875025
1997,1,NA,NA,5.328983911258065,4.946816307451613,NA,5.151290347499232,NA,4.9450672043010755,4.002338709677419,4.014583333333333,NA,5.567773437500023,5.583032226562523,5.616601562500023
1997,10,NA,NA,11.456281152870968,NA,NA,12.891290326272287,NA,NA,11.575880376344086,11.451807795698924,NA,12.780816650390648,12.791497802734398,12.727410888671898
1997,11,NA,NA,8.9709985598,9.033902817157895,NA,9.754666614532471,NA,NA,9.060305555555555,9.065472222222223,NA,9.762536621093773,9.762536621093773,9.762536621093773
1997,12,NA,NA,7.7104167835,6.912418215580645,NA,6.937419368374732,NA,6.323503086419753,5.7292768817204305,5.746056329423265,NA,7.449243164062523,7.449243164062523,7.450769042968773
1997,2,NA,NA,4.6446428593928575,3.3775971545,NA,3.7289285915238515,NA,3.579074675324675,2.80515625,2.9497531114718614,NA,4.229516601562523,4.247827148437523,4.322625732421898
1997,3,NA,NA,4.388496483,3.6600357078709678,NA,3.813225823064004,NA,3.6667473118279568,3.425295698924731,3.5071841397849464,NA,4.180688476562523,4.186791992187523,4.195947265625023
1997,4,NA,NA,NA,5.0536149745,NA,5.550999991099039,NA,4.842451388888889,5.333201388888889,5.255458333333333,NA,4.664422607421898,4.632379150390648,4.597283935546898
1997,5,NA,NA,NA,5.447453975,NA,8.617096777885191,NA,6.391728983382209,5.908352272727273,6.6051814516129035,NA,7.403466796875023,7.195916748046898,6.967034912109398
1997,6,NA,NA,NA,NA,NA,13.704666678110758,NA,10.11661111111111,NA,11.500333333333334,NA,11.726403808593773,10.313378906250025,8.904962158203148
1997,7,NA,NA,16.228764976875,NA,NA,17.166451607981035,NA,11.846587243401759,NA,12.973931451612904,NA,16.290429687500023,12.449700927734398,7.928369140625023
1997,8,NA,NA,17.283711554516128,NA,NA,18.40548398417811,NA,13.220927419354839,NA,14.428004032258064,NA,17.038140869140648,14.144982910156273,8.688287353515648
1997,9,NA,NA,15.892880379333333,NA,NA,16.341666666666665,NA,14.286992187500001,14.796634615384615,14.550513888888888,NA,15.542749023437525,15.023919677734398,12.081933593750025
1998,1,NA,NA,NA,5.1631725560645165,NA,5.169999968621038,NA,4.609986559139785,3.960456989247312,4.025127688172043,NA,5.914147949218773,5.914147949218773,5.917199707031273
1998,10,NA,NA,11.221361375129032,11.96095826516129,NA,12.088064470598775,NA,11.004032258064516,10.675961021505376,10.716572580645161,NA,12.110925292968773,12.068200683593773,10.852044677734398
1998,11,NA,NA,8.284518582133334,8.801249980066666,NA,9.073333326975504,NA,8.73125,8.176041666666666,8.349090277777778,NA,8.946160888671898,8.943109130859398,8.933953857421898
1998,12,NA,NA,6.691636285516129,7.001397876387097,NA,7.198387099850562,NA,7.161989247311828,6.586149193548387,7.411244444444445,NA,7.305810546875023,7.321069335937523,7.339379882812523
1998,2,NA,NA,NA,3.6324487290714287,NA,3.7735714401517595,NA,3.3249776785714285,3.2410714285714284,3.1757886904761903,NA,4.513360595703148,4.513360595703148,4.517938232421898
1998,3,NA,NA,3.359880115076923,3.48306981,NA,3.381290320427187,NA,3.403790322580645,3.390900537634409,3.5549059139784944,NA,4.044885253906273,4.043359375000023,4.043359375000023
1998,4,NA,NA,4.6382669304,5.933876849033334,NA,5.8846666653951,NA,5.485722222222222,6.0004027777777775,5.954270833333333,NA,5.348046875000023,5.299218750000023,5.082513427734398
1998,5,NA,NA,7.391219828066666,10.185937338166667,NA,9.999354808561263,NA,7.743354716520039,8.776218946974415,8.43730734766129,NA,8.235070800781273,7.998559570312523,7.281365966796898
1998,6,NA,NA,10.4117813891,12.3783936763,NA,12.592666594187419,NA,9.346381944444445,10.7489375,10.060444444444444,NA,12.142968750000025,10.807794189453148,9.136895751953148
1998,7,NA,NA,17.261991529354837,17.151446079354837,NA,17.5425806660806,NA,9.189677419354839,11.01092741935484,10.211747311827956,NA,16.951165771484398,12.376458740234398,8.247277832031273
1998,8,NA,NA,18.36369203096774,16.44752217064516,NA,16.928064715477728,NA,9.613501344086021,10.851581621878465,10.29065188172043,NA,18.507623291015648,11.671472167968773,7.662866210937523
1998,9,NA,NA,14.501996029,16.333367880333334,NA,16.337999947865804,NA,12.590826388888889,13.30717361111111,12.958284722222222,NA,16.078332519531273,13.960351562500025,8.492974853515648
1999,1,NA,NA,5.292157465290322,3.997913743387097,NA,4.334516125340615,NA,4.44679435483871,3.6571706989247312,NA,NA,5.767663574218773,5.784448242187523,5.805810546875023
1999,10,NA,NA,11.800940850322581,12.291882057419356,NA,12.687741956403178,NA,11.58760752688172,NA,NA,NA,13.314874267578148,13.270623779296898,12.399346923828148
1999,11,NA,NA,9.599420245033333,10.276556764153845,NA,9.77466672261556,NA,8.9775625,NA,NA,NA,10.269128417968773,10.263024902343773,10.252343750000025
1999,12,NA,NA,8.152204771387098,7.311489009741935,NA,7.776451695349909,6.736242954911433,7.342086816346944,NA,4.279458333333333,4.286625,8.099267578125023,8.096215820312523,8.093164062500023
1999,2,NA,NA,4.501753388857143,2.9357142767857143,NA,2.9342857343809947,NA,3.2066443452380953,2.9693452380952383,NA,NA,4.408074951171898,4.420281982421898,4.440118408203148
1999,3,NA,NA,3.766206046032258,2.6643679151612902,NA,2.7448387069086873,NA,3.0214717741935484,2.6013888888888888,NA,NA,3.1476379394531477,3.1476379394531477,3.1476379394531477
1999,4,NA,NA,4.845694453566667,5.605138886333333,NA,5.965000009536743,NA,5.766125,NA,NA,NA,4.166955566406273,4.086083984375023,4.107446289062523
1999,5,NA,NA,8.633380085516128,10.294132806967742,NA,10.189354865781722,NA,8.521391129032258,NA,NA,NA,8.219812011718773,7.961938476562523,7.140985107421898
1999,6,NA,NA,14.124836964,15.451089394,NA,15.513000011444092,NA,10.352689393939393,NA,NA,10.567693452383928,14.024438476562525,13.382043457031273,10.179101562500025
1999,7,NA,NA,17.864166672,17.769886557741934,NA,17.872903085524037,NA,10.652069892473119,NA,NA,10.513662634408602,17.210565185546898,14.086999511718773,8.517388916015648
1999,8,NA,NA,18.936376531481482,17.38656078612903,NA,17.910322620022683,NA,12.287170698924731,NA,NA,12.290416666666667,19.035577392578148,14.660760498046898,9.738122558593773
1999,9,NA,NA,17.468774019,16.739947225,NA,17.05133336385091,NA,11.76398611111111,NA,NA,NA,17.318902587890648,16.383508300781273,11.557031250000025
2000,1,NA,NA,7.156519660354839,4.708567093387097,NA,4.8651612804782,4.333010752688172,4.566774193548387,NA,3.4881922043010753,3.568434139784946,6.344476318359398,6.341424560546898,6.346002197265648
2000,10,NA,NA,13.080275319354838,12.425811587419355,NA,12.881935519556846,NA,NA,NA,12.232271505376344,12.264522849462365,14.181604003906273,14.187707519531273,14.210595703125025
2000,11,NA,NA,9.505229464966666,9.6242632482,NA,9.85600004196167,NA,NA,NA,10.268890487938597,9.577231582125604,11.743188476562525,11.749291992187525,11.758447265625025
2000,12,NA,NA,7.777583985789474,6.625748019967742,NA,7.178064530895602,NA,NA,NA,NA,5.837795698924731,9.526025390625025,9.522973632812525,9.530603027343773
2000,2,NA,NA,5.833773428931035,2.529647681103448,NA,2.5782758614112593,2.6157758620689653,2.7807255747126436,2.5466944444444444,2.1466163793103448,2.193426724137931,4.661370849609398,4.656793212890648,4.662896728515648
2000,3,NA,NA,5.577255700870968,3.7621727505806453,NA,3.9180645404323453,3.7796236559139786,4.0579435483870965,4.186001344086021,4.103017473118279,4.0962634408602145,4.562188720703148,4.565240478515648,4.549981689453148
2000,4,NA,NA,5.8682746412333335,5.408847693366667,NA,5.7476666609446205,5.149388888888889,5.6060486111111105,5.740703200483091,5.7002291666666665,5.628122685186111,5.590661621093773,5.578454589843773,5.560144042968773
2000,5,NA,NA,NA,9.21217003635484,NA,9.519032247604862,6.760078125,8.429947916666666,9.693233695652173,9.447318548387097,9.22516129032258,8.178613281250023,7.867333984375023,7.102838134765648
2000,6,NA,NA,11.6665096644,13.865791075666666,NA,14.021666653951009,NA,NA,11.367986111111112,11.736645833333334,10.808055555555555,12.352014160156273,11.883569335937525,9.561120605468773
2000,7,NA,NA,16.54018232387097,16.894664521935486,NA,17.035806502065352,NA,NA,14.782130376344085,NA,13.407956989247312,16.755853271484398,15.409997558593773,10.765069580078148
2000,8,NA,NA,18.195850673870968,18.458981883225807,NA,18.60193547894878,NA,NA,16.549099462365593,NA,15.276599462365592,17.970483398437523,17.669885253906273,13.176019287109398
2000,9,NA,NA,16.175627942333332,16.148768023333332,NA,16.531000010172527,NA,NA,15.65582427536232,13.219715277777778,13.219479464536025,16.787896728515648,16.816888427734398,15.435937500000025
2001,1,NA,NA,5.667129620444444,4.46607646083871,NA,4.62903227344636,NA,NA,NA,NA,2.980537634408602,6.851068115234398,6.840386962890648,6.848016357421898
2001,10,12.738280478962132,11.701344623655913,11.23051074116129,12.935781941935485,NA,12.819032299903132,10.103104838709678,11.313743279569893,10.871424731182795,10.970791129032257,10.66921935483871,14.451715087890648,14.427301025390648,14.361657714843773
2001,11,9.637670227536232,9.39337888888889,9.1460534388,9.584414163533333,NA,9.720333353678386,8.773574652777778,9.1511625,8.4793125,8.460847222222222,8.436291666666666,11.567712402343773,11.557031250000025,11.546350097656273
2001,12,8.127202688579123,8.170019623655914,7.972972267451612,8.251573070516129,NA,8.369999993231989,7.811733870967742,7.988676075268818,7.290631720430108,7.216774193548387,7.276438172043011,9.796105957031273,9.791528320312525,9.793054199218773
2001,2,NA,NA,4.470386920571428,3.579017820857143,NA,3.8335714680807933,NA,NA,NA,NA,2.755565476190476,5.695947265625023,5.698999023437523,5.700524902343773
2001,3,NA,NA,2.8730295322,3.135128231451613,NA,3.2816129115320023,3.8277777777777775,3.7208175505050507,NA,4.2540911172161175,3.2431922043010752,5.460961914062523,5.462487792968773,5.464013671875023
2001,4,NA,NA,4.512899695423077,5.174582671266667,NA,5.061666695276896,4.4104930555555555,4.997958333333333,5.653609126984127,5.5647013888888885,5.415479166666667,5.235101318359398,5.225946044921898,5.212213134765648
2001,5,NA,NA,8.141234208193548,11.208456051419354,NA,10.693225706777266,5.845075159374095,8.897338709677419,10.131881720430108,9.43163165791448,9.499457565284178,8.291528320312523,8.055017089843773,7.496545410156273
2001,6,NA,NA,13.3028535205,16.133888876666667,NA,15.66333335240682,7.135034722222223,9.459347222222222,10.892583333333333,10.099756944444444,9.425743055555555,13.682641601562525,11.051934814453148,8.599786376953148
2001,7,15.942425100919912,6.762314734848485,16.807258051290322,16.83118274096774,NA,16.98258058486446,7.117211021505376,9.655483870967743,10.958709677419355,10.112338709677418,9.67284946236559,16.549859619140648,13.852014160156273,9.231500244140648
2001,8,18.213916346774194,8.12062002688172,18.32447381548387,19.082369001290324,NA,18.80870972910235,8.018057795698924,11.377869623655915,13.113797043010752,11.990504032258064,11.242815860215053,18.501519775390648,15.710595703125025,11.288446044921898
2001,9,17.185938869172706,10.18053986111111,15.342361883333334,16.302760578,NA,16.401000118255617,9.062626587301587,11.795480583900227,12.493082125603864,11.910380434782608,11.301822222222222,17.192254638671898,16.940484619140648,14.054956054687525
2002,1,6.675187666666667,6.043565053763441,6.411021515354839,5.567753411903226,NA,5.899032300518405,5.639247311827957,5.7841263440860216,4.723225806451612,4.656841397849463,4.718413978494624,7.923791503906273,7.914636230468773,7.919213867187523
2002,10,14.123663272907901,13.379364627162225,NA,13.798620920967743,NA,13.849354836248581,12.441113505747127,13.444180481874447,13.28081102722489,13.17002425198691,12.989850537634409,15.020867919921898,15.002557373046898,14.976617431640648
2002,11,10.136559244444445,10.15557875,NA,10.142536222666667,NA,10.261000029246013,NA,NA,9.799166666666666,9.703479166666666,9.712375,11.053460693359398,11.044305419921898,11.033624267578148
2002,12,7.199023160551146,7.332463554322022,NA,6.907445085193548,NA,7.227741964401737,NA,NA,5.867661290322581,5.677997311827957,5.70817876344086,7.867333984375023,7.865808105468773,7.862756347656273
2002,2,NA,5.143183630952381,5.497994281678571,4.54197723575,NA,4.602142861911228,4.650796890184645,4.6703181897759105,4.000982142857143,3.963221726190476,3.9680877976190474,6.741204833984398,6.739678955078148,6.739678955078148
2002,3,5.046698380978261,5.1073922043010755,4.655107545612903,4.771148908645161,NA,4.714838720137073,4.9890860215053765,4.897379032258065,4.871875,4.739952956989248,4.685248655913979,6.004174804687523,6.004174804687523,6.002648925781273
2002,4,6.912285285277778,5.8183163888888885,5.497222224833333,7.183007254533333,NA,7.011333386103312,6.2190208333333334,6.787895833333334,7.357721618357488,7.09925845410628,7.045946256038647,6.359735107421898,6.349053955078148,6.312432861328148
2002,5,9.25391333968894,7.3558581720430105,7.632041828161291,9.357252245903226,NA,9.270645080074187,7.088944892473118,8.252043010752688,9.062728494623656,8.839657258064516,8.768555107526883,8.500604248046898,8.421258544921898,8.102319335937523
2002,6,13.62066827986111,8.61969361111111,11.798490350533333,13.976171510333334,NA,13.851666641235353,8.482977689125295,10.371690277777777,11.275,11.051160515873017,10.232314814814815,12.031579589843773,11.625695800781273,10.066186523437525
2002,7,17.596803820564517,8.569398387096774,16.007653778064515,18.77886639935484,NA,18.088709677419356,8.282096774193548,11.343326612903226,13.13108870967742,12.301182795698924,NA,17.088494873046898,15.779260253906273,11.512780761718773
2002,8,18.929647413978493,10.433981048387096,17.69908306612903,19.461430521935483,NA,19.302903144590317,10.180043244506779,13.633909677419355,14.960297159887798,14.025810931908602,13.686861111111112,19.204949951171898,18.449639892578148,13.761987304687525
2002,9,17.181955725694444,14.212005694444445,15.445195811333333,17.621249973,NA,17.333333333333332,12.454125000000001,14.903708333333332,15.298402777777778,15.026381944444445,14.738840277777777,17.729394531250023,17.689721679687523,16.667352294921898
2003,1,6.176771898674242,6.064686715686275,NA,4.694304392806451,NA,4.890000027994956,NA,NA,3.423508064516129,3.2194690860215056,3.2951209677419353,5.343469238281273,5.346520996093773,5.343469238281273
2003,10,12.812929634150125,11.625772715053763,11.54271862516129,12.985776072580645,NA,12.81870965034731,NA,NA,10.92461693548387,10.856424731182797,10.691606182795699,13.418664550781273,13.392724609375025,12.507684326171898
2003,11,9.472053409722221,9.534191666666667,9.328196179133334,9.520138885066666,NA,9.518666776021321,NA,NA,8.795763888888889,8.811868055555555,8.740597222222222,9.063653564453148,9.048394775390648,9.033135986328148
2003,12,6.3042473379032256,6.3680848118279565,7.287257683806452,6.293583427096774,NA,6.545806438692154,NA,NA,5.374952956989247,5.47258064516129,5.452349095796676,6.423822021484398,6.431451416015648,6.440606689453148
2003,2,2.6748009895075757,2.683249638429752,3.828289485789474,2.7071234448214287,NA,2.916428565979004,NA,NA,1.4034747023809524,1.307998511904762,1.3677752976190476,3.4299560546875227,3.4330078125000227,3.4284301757812727
2003,3,2.8759623995967742,2.577348252688172,4.114650584032258,2.700616251548387,NA,2.7877419379449657,NA,NA,2.5247110215053765,2.2342137096774195,2.2496109597834955,3.0042053222656477,2.9736877441406477,2.8561950683593977
2003,4,4.5157732288888885,3.8767477777777777,4.387989779933333,4.403321256833333,NA,4.5213333447774255,NA,NA,4.614993055555556,4.727539682539683,4.091756944444445,3.7275024414062727,3.7198730468750223,3.7122436523437727
2003,5,7.502745832142857,4.903811607142857,7.422278494954545,8.73505727316129,NA,8.74774194532825,NA,NA,8.796350806451613,9.034905303030303,7.904368279569892,7.031121826171898,6.747308349609398,5.857690429687523
2003,6,17.79902858333333,6.686441666666667,10.7529040578,13.528526555266666,NA,13.223000049591064,NA,NA,11.20995138888889,10.59531746031746,9.569284722222221,11.334222412109398,10.266076660156273,8.381585693359398
2003,7,16.23926332325269,7.151225403225807,15.83399015516129,17.582357330967742,NA,17.366774159093058,NA,NA,10.620443548387097,10.421770833333333,9.197432795698925,16.067651367187523,12.333703613281273,9.464990234375025
2003,8,17.774535758736558,8.592579569892473,17.499048239677418,18.82581221580645,NA,18.482580554100775,NA,NA,12.897284946236558,12.008181818181818,10.775799731182795,17.920129394531273,14.161767578125025,9.886132812500025
2003,9,16.962653920138887,11.045422083333333,15.807656632333334,17.436590684333332,NA,17.302333386739097,NA,NA,15.58566702164323,15.641323243836542,14.022256648936171,16.787896728515648,16.610894775390648,12.449700927734398
2004,1,3.9854378006642515,4.096168817204301,5.8028469931935485,3.7127688113225807,NA,4.131612900764711,NA,NA,2.195853494623656,2.206995967741935,2.2206317204301076,4.629327392578148,4.626275634765648,4.635430908203148
2004,10,13.41280783890169,13.190580529953918,11.09959678432258,13.335618244516128,NA,13.337096798804499,12.01725806451613,13.002459677419354,13.122849462365592,12.864502688172044,12.92638440860215,13.247735595703148,13.247735595703148,13.014276123046898
2004,11,9.459508986507936,9.438930694444444,8.7958333473,9.478381647733332,NA,9.611000029246012,9.384222222222222,9.412458333333333,9.2766319444444445,9.088763888888888,9.187111111111111,9.376489257812525,9.399377441406273,9.451257324218773
2004,12,6.921448388306452,7.088836021505377,7.111173472903226,7.197031354870967,NA,7.302258091588174,6.796155913978494,6.780974462365592,6.335295698924731,6.116216397849462,6.234926075268817,7.530114746093773,7.542321777343773,7.568261718750023
2004,2,2.3625271852011496,2.388679310344828,4.431482855413793,2.141848958896552,NA,2.5324138197405586,NA,NA,1.2695977011494253,1.313764367816092,1.2998275862068966,2.5281311035156477,2.5098205566406477,2.5281311035156477
2004,3,2.9011398747678396,2.8641046065493647,3.1600735059032257,2.7131369998387096,NA,2.764838703217045,NA,NA,2.8042359656472557,2.7297647849462368,2.7253855754460594,2.1191650390625227,2.1084838867187727,2.1115356445312727
2004,4,4.847521428333334,3.5398936111111112,2.9867193047333336,4.9884601484,NA,4.983666650454203,NA,NA,5.174826388888889,4.758145833333334,4.617173611111111,3.2666870117187727,3.2330871582031477,3.1628967285156477
2004,5,9.052259991446725,4.911620564516129,6.627802117032258,9.542942953032258,NA,9.056774139404297,NA,NA,8.579932795698925,7.686404569892473,7.8119623655913975,7.522485351562523,6.724420166015648,5.070306396484398
2004,6,13.577268619318183,6.963528181818182,10.782286849466667,14.194722212333334,NA,13.816666730244954,NA,NA,11.296406746031746,10.502096483451536,9.715206040596723,11.102288818359398,10.104333496093773,5.531152343750023
